"SEMESTER","AINE_STR","UKSUS","AINEKOOD","AINE","toomaht_1","toomaht_2","toomaht_3","toomaht_4","toomaht_5","hinne_ainele_F","hinne_ainele_E","hinne_ainele_D","hinne_ainele_C","hinne_ainele_B","hinne_ainele_A","arvestatud","mittearvestatud","hinne_A","hinne_B","hinne_C","hinne_D","hinne_E","hinne_F","mitteilmunud"
"K","MV","MVBS","ARBK.01.003","Meditsiiniline biokeemia",NA,NA,14,2,NA,NA,NA,1,3,5,7,28,0,0,0,0,0,0,0,0
"K","MV","MVBS","ARBK.01.020","Joogid ja tervis: biokeemilis-meditsiinilised aspektid",3,7,25,2,NA,1,NA,1,2,9,24,110,4,0,0,0,0,0,0,5
"K","MV","MVBS","ARBK.01.021","Meditsiinilise biokeemia alase uurimistöö alused I osa",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,4,0,0,0,0,0,0,0,0
"K","MV","MVBS","ARBK.01.029","Biokeemia",NA,3,72,18,10,NA,2,4,5,32,60,183,8,0,0,0,0,0,0,1
"K","MV","MVBS","ARBK.01.030","Meditsiiniline biokeemia",1,6,118,12,2,NA,1,1,5,46,86,0,0,93,45,15,2,0,0,1
"K","MV","MVFA","ARFA.01.059","Farmakoepidemioloogia ja farmakoökonoomika",NA,NA,11,1,1,NA,1,3,4,4,1,0,0,6,6,5,3,0,0,0
"K","MV","MVFA","ARFA.01.072","Farmakognoosia I",NA,2,11,1,2,NA,NA,NA,NA,4,12,24,2,0,0,0,0,0,0,0
"K","MV","MVFA","ARFA.01.077","Farmakognoosia III",NA,NA,17,2,NA,NA,NA,NA,2,10,7,0,0,11,5,3,1,0,0,0
"K","MV","MVFA","ARFA.01.082","Sotsiaalfarmaatsia ja ravimite ohutus",NA,NA,6,2,1,NA,NA,1,1,5,2,0,0,7,9,4,0,0,0,0
"K","MV","MVFA","ARFA.01.104","Kliiniline farmaatsia",NA,NA,12,1,4,NA,NA,NA,5,7,5,19,0,0,0,0,0,0,0,0
"K","MV","MVFA","ARFA.02.019","Propedeutiline praktika",NA,1,10,NA,NA,NA,NA,NA,NA,1,10,21,0,0,0,0,0,0,0,1
"K","MV","MVFA","ARFA.02.044","Farmatseutiline kaubatundmine",NA,NA,1,6,1,NA,1,1,2,4,NA,18,0,0,0,0,0,0,0,0
"K","MV","MVFA","ARFA.02.080","Arvutusülesanded farmatseutilises analüüsis",NA,1,7,NA,NA,NA,NA,NA,NA,4,4,14,2,0,0,0,0,0,0,0
"K","MV","MVFA","ARFA.02.098","Farmaatsiaterminoloogia",NA,3,15,2,NA,2,NA,3,7,7,1,24,0,0,0,0,0,0,0,2
"K","MV","MVFA","ARFA.02.099","Analüütiline keemia",NA,1,23,1,NA,NA,1,6,5,9,4,0,0,1,6,8,2,4,3,2
"K","MV","MVFA","ARFA.02.108","Bioeetika",1,3,7,NA,NA,NA,NA,NA,2,2,7,23,0,0,0,0,0,0,0,0
"K","MV","MVFA","ARFA.02.109","Farmatseutiline keemia I",NA,NA,5,2,9,4,1,3,4,3,1,0,0,0,2,5,10,6,0,0
"K","MV","MVFA","ARFA.02.113","Farmatseutiline tehnoloogia",NA,NA,16,NA,NA,NA,NA,NA,NA,6,10,0,0,7,5,6,2,0,0,0
"K","MV","MVFA","ARFA.02.123","Raviainete metabolism",NA,NA,13,1,NA,NA,NA,NA,3,5,6,0,0,4,6,6,3,0,0,0
"K","MV","MVFA","ARFA.02.124","Vitamiinide keemia",NA,NA,7,NA,NA,NA,NA,NA,1,3,3,10,0,0,0,0,0,0,0,0
"K","MV","MVFA","ARFA.02.135","Teadustöö alused farmaatsias II",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,8,0,0,0,0,0,0,0,0
"K","MV","MVFA","ARFA.02.141","Farmatseutiline nanotehnoloogia",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,4,0,0,0,0,0,0,0,0
"K","MV","MVFA","ARFA.02.144","Biofarmaatsia",NA,NA,8,NA,NA,NA,NA,NA,1,2,5,0,0,1,9,5,3,1,0,0
"K","MV","MVFA","ARFA.02.145","Farmaatsia teadusseminarid I",NA,NA,5,1,NA,NA,NA,NA,NA,1,5,10,0,0,0,0,0,0,0,0
"K","MV","MVBS","ARFR.02.037","Farmakoloogia ja toksikoloogia",NA,1,71,42,39,NA,11,3,20,68,51,0,0,37,31,44,22,2,1,0
"K","MV","MVBS","ARFR.02.042","Farmakoloogia",NA,2,18,NA,NA,NA,NA,NA,2,5,13,0,0,6,10,3,1,0,0,0
"K","MV","MVBS","ARFR.02.051","Farmakoloogia",NA,NA,5,2,11,NA,NA,NA,5,4,9,1,0,1,4,4,9,3,0,0
"K","MV","MVBS","ARFR.03.018","Kliiniline farmakoloogia",NA,NA,8,NA,NA,NA,NA,NA,1,5,2,19,0,0,0,0,0,0,0,0
"K","MV","MVBS","ARFR.03.019","Kliiniline farmakoloogia",NA,1,37,13,NA,NA,1,NA,3,15,32,74,0,0,0,0,0,0,0,0
"K","MV","MVBS","ARFS.01.016","Inimese füsioloogia",NA,1,9,10,2,NA,NA,NA,4,12,6,0,0,8,10,7,11,6,1,5
"K","MV","MVBS","ARFS.01.030","Inimese füsioloogia",NA,1,110,33,14,NA,NA,13,44,59,42,0,0,25,28,50,34,17,2,0
"K","MV","MVBS","ARFS.01.032","Inimese füsioloogia",NA,NA,17,7,4,2,NA,1,4,8,13,0,0,3,9,9,5,3,0,0
"K","MV","MVBS","ARFS.01.036","Kaasaegsed uurimismeetodid neurobioloogias I",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,8,0,0,0,0,0,0,0,0
"K","MV","MVBS","ARFS.01.053","Füsioloogia praktikum",1,1,4,NA,1,NA,NA,NA,2,2,3,16,0,0,0,0,0,0,0,0
"K","MV","MVBS","ARFS.01.061","Hingamise funktsionaalsed uuringud",1,NA,12,1,NA,NA,NA,1,1,4,8,19,0,0,0,0,0,0,0,0
"K","MV","MVBS","ARFS.01.063","Inimese füsioloogia",NA,1,13,1,NA,NA,NA,NA,2,3,10,0,0,2,4,10,2,4,3,1
"K","MV","MVBS","ARFS.01.071","Kaasaegsed suunad neuroteaduses 2",NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,4,0,0,0,0,0,0,0,0
"K","MV","MVBS","ARFS.01.072","Kaasaegsed suunad neuroteaduses 3",NA,NA,3,NA,NA,NA,NA,NA,NA,1,2,5,0,0,0,0,0,0,0,0
"K","MV","MVBS","ARFS.01.073","Kaasaegsed suunad neuroteaduses 4",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0
"K","MV","MVBS","ARFS.01.078","Normaalne ja patoloogiline anatoomia ja füsioloogia",NA,NA,5,1,13,1,11,2,3,1,1,0,0,0,1,4,6,11,0,2
"K","MV","MVCM","ARHO.01.029","Radioloogia",NA,NA,8,1,NA,NA,NA,2,NA,4,3,28,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARHO.01.033","Radioloogia (uurimismeetodid, radio-anatoomia, kliinilise radioloogia algkursus)",NA,3,89,7,4,NA,NA,3,6,28,66,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARHO.02.002","Onkoloogia",NA,1,28,NA,NA,NA,NA,NA,7,9,13,69,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARHO.02.004","Hematoloogia",NA,1,29,3,5,1,1,2,7,8,19,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKA.01.044","Kardioloogia",NA,NA,6,NA,NA,NA,NA,NA,NA,2,4,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKA.01.045","Elektrokardiograafia",NA,NA,15,1,1,NA,NA,NA,NA,2,15,24,3,0,0,0,0,0,0,2
"K","MV","MVCM","ARKA.01.053","Südame isheemiatõve invasiivne diagnostika ja müokardi revaskulariseerimine",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,7,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKA.01.072","Kardioloogia",NA,NA,34,25,4,NA,2,1,18,19,23,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKI.01.004","Esmaabi",NA,1,14,NA,NA,NA,NA,NA,NA,3,12,19,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKI.01.009","Üldkirurgia",NA,6,69,19,1,NA,2,6,17,31,39,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKI.01.012","Kirurgiline infektsioon",NA,NA,6,NA,NA,NA,NA,NA,NA,1,5,7,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKI.02.029","Uroloogia",NA,3,22,1,NA,NA,NA,2,1,7,16,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKI.02.030","Lastekirurgia",NA,1,14,NA,NA,NA,NA,1,1,5,8,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKI.02.031","Üld- ja abdominaalkirurgia",NA,NA,22,4,1,NA,NA,NA,1,12,14,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKI.02.034","Aktuaalsed teemad abdominaalkirurgias. Neeru ja maksa transplantatsioon",NA,2,18,1,2,NA,NA,NA,2,9,12,37,1,0,0,0,0,0,0,0
"K","MV","MVCM","ARKI.02.040","Veresoontekirurgia",NA,1,26,2,NA,NA,NA,NA,1,3,25,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKR.01.024","Kuulmis-ja kõneelundite anatoomia, füsioloogia ja patoloogia",NA,4,16,NA,NA,NA,NA,NA,NA,3,17,22,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARKR.01.028","Kõrva-nina-kurguhaigused",NA,NA,33,11,3,NA,NA,5,8,21,13,0,0,26,16,8,1,0,0,0
"K","MV","MVCM","ARKS.01.024","Pulmonoloogia ja torakaalkirurgia",NA,NA,11,7,10,1,NA,2,4,15,6,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARLA.01.032","Laste pärilikud haigused ja neurodegeneratsioon",2,NA,8,NA,NA,NA,NA,NA,NA,3,7,13,5,0,0,0,0,0,0,2
"K","MV","MVCM","ARLA.01.034","Loote ja vastsündinu füsioloogia ning käitumine, rinnaga toitmine",NA,4,29,NA,NA,NA,NA,NA,NA,7,26,67,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARLA.01.035","Lastehaigused",NA,NA,17,1,1,NA,NA,NA,NA,12,7,0,0,8,14,15,1,1,0,0
"K","MV","MVCM","ARLA.01.042","Lastehaigused",2,2,55,12,1,NA,NA,NA,2,12,58,0,0,16,30,13,1,1,0,0
"K","MV","MVBS","ARMB.00.001","Meditsiiniline mikrobioloogia",NA,1,14,4,1,NA,NA,NA,NA,2,18,0,0,6,5,4,3,2,4,0
"K","MV","MVBS","ARMB.01.004","Meditsiiniline mikrobioloogia",NA,1,11,6,7,NA,NA,NA,5,13,7,0,0,12,8,9,2,0,0,0
"K","MV","MVBS","ARMB.01.020","Meditsiiniline mikrobioloogia",NA,NA,70,44,60,1,12,30,46,59,26,0,0,11,29,55,38,26,4,0
"K","MV","MVBS","ARMB.01.041","Suguteedeinfektsioonide mikrobioloogia",NA,1,22,4,1,NA,NA,NA,4,6,18,46,1,0,0,0,0,0,0,0
"K","MV","MVBS","ARMP.01.024","Meditsiini geneetika",NA,NA,1,7,17,5,1,3,12,1,3,24,0,0,0,0,0,0,0,1
"K","MV","MVBS","ARMP.01.026","Inimese molekulaarne ja kliiniline geneetika",NA,NA,20,14,14,NA,NA,9,10,14,15,0,0,48,12,3,3,3,0,0
"K","MV","MVBS","ARMP.01.029","Bioloogia",NA,NA,28,48,29,2,6,18,33,24,22,0,0,10,42,69,45,3,6,13
"K","MV","MVBS","ARMP.01.030","Geneetika",NA,NA,2,12,7,NA,1,4,5,6,5,0,0,13,5,3,1,1,0,0
"K","MV","MVBS","ARMP.01.034","Bioloogia",NA,NA,1,4,8,NA,1,5,1,3,3,0,0,0,5,9,13,0,0,0
"K","MV","MVBS","ARMP.01.036","Reproduktiivbioloogia ja -meditsiin",NA,NA,12,1,NA,NA,NA,NA,NA,8,5,0,0,8,5,2,0,0,0,0
"K","MV","MVBS","ARMP.02.004","Immunoloogia alase uurimistöö alused I",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,5,0,0,0,0,0,0,0,0
"K","MV","MVBS","ARMP.02.025","Immunoloogia",NA,NA,4,1,NA,NA,NA,NA,NA,NA,5,0,0,3,2,0,0,0,0,0
"K","MV","MVBS","ARMP.03.025","Stressi patofüsioloogia",NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,6,0,0,0,0,0,0,0,0
"K","MV","MVBS","ARMP.03.031","Patoloogiline füsioloogia",NA,NA,15,5,NA,NA,NA,NA,1,8,11,0,0,10,11,1,1,0,0,0
"K","MV","MVBS","ARMP.03.035","Biotehnoloogia",NA,NA,6,14,4,4,5,5,7,3,NA,20,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARNH.01.002","Naha- ja suguhaigused",NA,NA,8,4,1,NA,NA,NA,4,5,4,25,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARNH.01.029","Päike ja nahk",1,NA,6,NA,NA,NA,NA,NA,2,NA,5,34,0,0,0,0,0,0,0,5
"K","MV","MVCM","ARNH.01.033","Naha- ja suguhaigused",1,NA,16,17,6,NA,NA,1,NA,16,23,0,0,28,16,4,0,0,0,0
"K","MV","MVCM","ARNR.00.019","Teadustöö alused neuroloogias ja neurokirurgias I",NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,15,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARNR.01.028","Neuroloogia alused",NA,NA,24,8,3,NA,1,2,2,12,18,0,0,18,8,8,5,3,0,0
"K","MV","MVCM","ARNR.01.032","Neuroloogia",NA,NA,29,3,NA,NA,NA,NA,2,9,21,0,0,16,24,5,0,0,0,2
"K","MV","MVCM","ARNR.01.036","Neuroloogia ja neurokirurgia",NA,NA,53,24,8,1,NA,1,11,19,53,0,0,40,18,5,1,0,0,1
"K","MV","MVCM","ARNS.01.032","Naistehaigused ja sünnitusabi",NA,NA,46,6,3,NA,NA,NA,1,17,37,0,0,12,26,17,2,0,0,0
"K","MV","MVPT","AROT.00.010","Õenduse filosoofilised probleemid",NA,NA,8,NA,1,NA,NA,NA,1,4,4,11,0,0,0,0,0,0,0,0
"K","MV","MVPT","AROT.00.025","Vastsündinu ja imiku hooldus",1,2,15,1,NA,NA,NA,NA,NA,1,18,24,0,0,0,0,0,0,0,0
"K","MV","MVPT","AROT.00.031","Sotsiaalpedagoogika õenduses",NA,NA,7,NA,NA,NA,NA,NA,2,2,3,7,0,0,0,0,0,0,0,0
"K","MV","MVPT","AROT.00.034","Õendusjuhtimine",NA,NA,10,NA,NA,NA,NA,NA,3,3,4,0,0,3,2,3,1,0,0,0
"K","MV","MVPT","AROT.00.040","Teadmised, teave ja teabe arendamine õendusteaduses",NA,NA,9,3,NA,NA,NA,NA,5,4,3,0,0,2,2,2,2,1,0,0
"K","MV","MVPT","AROT.00.056","Patsiendiga suhtlemise psühholoogia",1,1,4,NA,NA,NA,NA,NA,NA,NA,6,13,0,0,0,0,0,0,0,0
"K","MV","MVPT","AROT.00.059","Kvantitatiivsete andmete analüüs",NA,1,19,NA,1,NA,NA,NA,5,10,6,14,0,0,0,0,0,0,0,0
"K","MV","MVPT","AROT.00.060","Terviseökonoomika õendusjuhtidele",NA,NA,9,1,NA,NA,NA,NA,3,4,3,0,0,2,3,4,1,0,0,0
"K","MV","MVPT","AROT.00.070","Patsiendikesksus tervishoius ja selle arendamine",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,5,0,0,0,0,0,0,0,0
"K","MV","MVPT","AROT.01.011","Patsiendikesksed teooriad, mudelid ja meetodid õenduses ning kvaliteedi parandamine",NA,NA,6,6,2,NA,1,NA,3,6,4,0,0,3,1,6,3,1,0,0
"K","MV","MVPT","AROT.01.014","Õenduse didaktika II",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0
"K","MV","MVPT","AROT.01.041","Põetus",1,11,102,4,2,NA,NA,NA,7,33,80,180,4,0,0,0,0,0,0,0
"K","MV","MVBS","ARPA.01.023","Patoloogiline anatoomia",NA,NA,12,10,16,NA,NA,6,12,13,7,46,2,0,0,0,0,0,0,0
"K","MV","MVBS","ARPA.02.002","Kohtuarstiteadus",NA,NA,7,3,NA,NA,NA,NA,2,5,3,25,0,0,0,0,0,0,0,0
"K","MV","MVBS","ARPA.02.012","Kohtuarstiteadus",2,3,24,1,NA,NA,1,2,6,7,14,38,0,0,0,0,0,0,0,2
"K","MV","MVPT","ARPO.00.020","Esmatasandi meditsiin",NA,1,16,NA,NA,NA,NA,NA,1,4,12,0,0,16,6,1,0,0,0,0
"K","MV","MVPT","ARPO.01.031","Perearstiteadus",NA,1,44,7,1,NA,NA,1,7,15,30,0,0,26,27,9,3,2,0,0
"K","MV","MVPT","ARPO.01.032","Perearstiteadus I",5,12,66,1,NA,NA,1,2,16,32,33,157,0,0,0,0,0,0,0,0
"K","MV","MVPT","ARPO.01.043","Praktiliste oskuste omandamine meditsiinis - tudengilt tudengile kursus 1",NA,NA,3,NA,NA,NA,NA,NA,NA,1,2,33,0,0,0,0,0,0,0,0
"K","MV","MVPT","ARPO.01.044","Praktiliste oskuste õpetamine meditsiinis - tudengilt tudengile kursus 2",NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,10,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARPS.01.078","Psühhiaatria",NA,1,47,7,1,NA,NA,3,7,17,29,0,0,29,16,10,0,1,0,0
"K","MV","MVCM","ARRD.00.013","Praktiline radioloogia",NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,3,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSI.01.002","Silmahaigused",NA,NA,27,1,2,NA,NA,2,2,11,15,0,0,17,35,11,6,1,0,0
"K","MV","MVCM","ARSK.01.030","Endokrinoloogia",NA,1,35,NA,1,NA,NA,1,NA,9,27,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.01.032","Nefroloogia",NA,NA,13,16,4,1,3,7,7,7,8,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.01.033","Sisehaigused",NA,NA,2,NA,1,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.01.034","Gastroenteroloogia",NA,NA,14,17,5,1,NA,1,13,13,8,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.01.039","Reumatoloogia",NA,NA,30,7,2,1,NA,1,NA,5,32,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.03.007","Laboratoorne meditsiin",NA,1,31,5,3,NA,NA,4,10,10,16,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.03.012","Laboratoorne meditsiin",NA,NA,15,3,2,1,NA,5,3,4,7,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.03.016","Proovivõtt ja selle kvaliteedi tagamine",NA,1,9,1,4,NA,NA,2,NA,3,10,25,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.04.001","Infektsioonhaigused",NA,NA,17,10,6,NA,1,4,4,12,12,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.04.002","Infektsioonhaigused",NA,NA,6,2,NA,NA,NA,NA,1,4,3,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.05.005","Sisehaiguste propedeutika",NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.05.006","Sisehaiguste propedeutika (osa ainest ""diagnostika alused"")",NA,3,78,13,4,NA,1,2,8,38,49,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.05.009","Geriaatria",NA,NA,7,6,4,1,1,6,7,2,NA,0,0,0,4,10,6,0,0,0
"K","MV","MVCM","ARSK.05.017","Sisehaiguste ring II",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,5,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSK.05.018","Patsiendi uurimine eesti keeles",NA,NA,4,NA,NA,NA,NA,NA,NA,3,1,19,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSM.00.011","Sporditraumatoloogia",3,4,14,NA,NA,NA,NA,NA,1,5,15,55,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSM.01.044","Spordimeditsiin ja taastusravi I",NA,3,28,3,NA,NA,NA,4,5,15,10,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSM.01.045","Spordimeditsiin",NA,NA,6,NA,NA,NA,NA,NA,NA,3,3,26,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARSM.01.060","Spordimeditsiin",NA,NA,19,NA,NA,NA,NA,NA,1,5,13,0,0,23,12,6,1,0,0,0
"K","MV","MVST","ARST.01.005","Laste kirurgiline stomatoloogia",NA,NA,9,NA,NA,NA,NA,NA,NA,2,7,0,0,4,12,7,2,0,0,0
"K","MV","MVST","ARST.01.058","Ortognaatiline kirurgia",NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,6,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.063","Ortodontia",NA,NA,8,2,NA,NA,NA,1,1,3,5,25,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.069","Suu- ja näolõualuukirurgia I",NA,1,19,4,1,NA,NA,NA,4,11,10,28,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.070","Suu- ja näolõualuukirurgia II",NA,NA,12,1,NA,NA,NA,NA,3,4,6,24,1,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.071","Suu- ja näolõualuukirurgia III",NA,NA,12,NA,NA,NA,NA,NA,NA,7,5,25,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.073","Ortopeediline stomatoloogia II",NA,1,13,1,NA,NA,NA,1,2,3,9,0,0,2,15,6,1,0,0,0
"K","MV","MVST","ARST.01.074","Ortopeediline stomatoloogia III",NA,NA,7,3,NA,NA,NA,NA,NA,5,5,25,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.077","Suu- ja hambahaigused III",NA,NA,8,NA,1,NA,NA,NA,NA,5,4,25,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.085","Hambaarstiteadus",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,0,0,5,0,0,0,0,0,0
"K","MV","MVST","ARST.01.086","Alalõualiigese haigused",NA,3,2,NA,NA,NA,NA,NA,NA,2,3,9,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.094","Ortopeedilise stomatoloogia propedeutika",NA,1,15,1,NA,NA,NA,NA,NA,5,12,0,0,10,11,7,2,0,0,1
"K","MV","MVST","ARST.01.096","Suu- ja hambahaigused II",NA,NA,10,1,NA,NA,NA,NA,1,5,5,0,0,5,10,8,1,0,0,0
"K","MV","MVST","ARST.01.101","Lastestomatoloogia",NA,NA,7,2,NA,NA,NA,1,2,3,3,25,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.103","Mälumisfüsioloogia I",NA,4,19,NA,NA,NA,NA,NA,2,5,16,31,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.105","Sissejuhatus kliinilisse hambaravisse",NA,NA,7,NA,NA,NA,NA,2,1,2,2,31,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.108","Professionaalne areng I",NA,NA,3,1,NA,NA,NA,NA,NA,2,2,30,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.110","Teadusprojekt",NA,NA,3,1,1,NA,NA,1,NA,1,3,25,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.111","Suu- ja hambahaigused I",NA,1,14,4,NA,NA,NA,3,6,7,3,0,0,8,5,11,4,0,0,0
"K","MV","MVST","ARST.01.112","Ortopeediline stomatoloogia I",NA,2,14,3,NA,NA,NA,NA,4,9,6,28,0,0,0,0,0,0,0,0
"K","MV","MVST","ARST.01.113","Suu -ja hambahaiguste propedeutika",NA,2,15,4,1,NA,NA,NA,1,5,16,0,0,11,20,0,0,0,0,0
"K","MV","MVST","ARST.01.119","Eristamatud täidised esihammastele",NA,NA,10,NA,NA,NA,NA,1,1,3,5,21,0,0,0,0,0,0,0,0
"K","MV","MVPT","ARTH.01.095","Keskkonna- ja töötervishoid",NA,NA,6,4,1,NA,NA,2,2,5,2,10,0,0,0,0,0,0,0,1
"K","MV","MVPT","ARTH.01.099","Keskkonna-ja töötervishoid",NA,NA,6,1,1,NA,NA,NA,4,2,2,0,0,6,17,4,4,0,0,0
"K","MV","MVPT","ARTH.02.001","Meditsiini eetika",5,7,16,NA,NA,NA,1,3,6,6,12,0,0,35,9,0,0,0,0,2
"K","MV","MVPT","ARTH.02.041","Tervishoiupoliitika ja - ökonoomika",NA,NA,11,4,1,NA,NA,1,3,2,10,0,0,8,12,1,1,0,2,0
"K","MV","MVPT","ARTH.02.056","Meditsiiniajalugu",5,16,81,9,1,NA,NA,4,8,26,74,0,0,154,32,2,0,0,0,6
"K","MV","MVPT","ARTH.02.076","Meditsiiniajalugu",1,NA,13,NA,NA,NA,NA,NA,1,4,9,0,0,14,8,5,0,0,0,0
"K","MV","MVPT","ARTH.02.080","Magistriseminar",NA,NA,12,NA,NA,NA,NA,NA,1,3,8,20,1,0,0,0,0,0,0,0
"K","MV","MVPT","ARTH.02.081","Tervishoiukorraldus ja tervishoiuökonoomika",NA,1,12,7,1,2,1,6,2,5,5,0,0,20,7,2,1,1,0,0
"K","MV","MVPT","ARTH.02.082","Tervisekäitumise psühholoogilised ja sotsiaalsed alused",1,9,83,11,9,4,3,24,29,39,14,0,0,98,40,16,1,0,0,0
"K","MV","MVPT","ARTH.03.022","Biostatistika II",NA,NA,4,2,NA,NA,NA,1,1,3,1,11,0,0,0,0,0,0,0,1
"K","MV","MVPT","ARTH.03.029","Biostatistika meetodid rahvatervishoius",NA,NA,9,NA,NA,NA,NA,NA,2,2,5,0,0,2,3,4,1,0,0,0
"K","MV","MVPT","ARTH.03.043","Nakkushaiguste epidemioloogia ja seire",NA,NA,7,2,NA,NA,NA,NA,2,5,2,0,0,2,1,3,3,1,0,0
"K","MV","MVPT","ARTH.03.046","Uuringute kavandamine terviseteadustes",1,1,5,NA,NA,NA,NA,1,NA,4,2,0,0,2,4,2,1,1,0,0
"K","MV","MVPT","ARTH.04.024","Suitsetamine ja tervis",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,0,0,0,0,0,0,0,0
"K","MV","MVPT","ARTH.04.044","Tervise edendamine",NA,NA,4,3,3,1,1,2,4,NA,2,0,0,4,8,13,4,0,0,0
"K","MV","MVCM","ARTO.01.018","Traumatoloogia ja ortopeedia",NA,1,37,3,NA,NA,NA,3,11,11,16,0,0,0,0,0,0,0,0,0
"K","MV","MVCM","ARTO.01.021","Traumatoloogia ja ortopeedia",NA,NA,16,3,7,NA,2,6,12,4,2,0,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSB.00.010","Doktoritöö",NA,NA,3,NA,NA,NA,NA,NA,NA,1,2,12,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSB.00.011","Bakalaureusetöö füsioteraapia erialal",NA,NA,20,3,1,NA,NA,NA,6,8,10,38,0,8,10,8,1,0,0,1
"K","MV","MVSF","KKSB.00.012","Spordibioloogia metodoloogiline doktoriseminar",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,0,0,0,0,0,0,0
"K","MV","MVSF","KKSB.01.004","Kehaliste harjutuste bioloogia",NA,1,16,NA,NA,NA,NA,NA,1,7,9,0,0,4,6,5,4,1,0,0
